0.00330325               0.00509132               0.00345038               0.999108               
0.00345353               0.00523849               0.0034183               0.998518               
0.00353711               0.00527984               0.003023               0.999263               
0.00366326               0.0053189               0.00323998               0.99884               
0.00323109               0.00505038               0.0032692               0.998757               
0.00342164               0.00518547               0.00300628               0.999069               
0.00281295               0.00477615               0.00333832               0.999447               
0.00276016               0.00484988               0.00310154               0.999489               
0.00282193               0.00476967               0.00290225               0.999488               
0.00134656               0.00393864               0.00283765               1               
0.00126917               0.00392769               0.00339178               0.999921               
0.00124425               0.00390079               0.0029935               0.998752               
0.00311593               0.00494165               0.00307283               0.999113               
0.00334652               0.00519974               0.00312566               0.998751               
0.00304912               0.00494445               0.00292721               0.999424               
0.00301927               0.00491377               0.00333594               0.999155               
0.00331898               0.00510182               0.0029914               0.999098               
0.0033872               0.00520869               0.00324783               0.998458               
0.00324283               0.00501432               0.00316071               0.999034               
0.00312047               0.00498754               0.00321143               0.999034               
0.00330331               0.00516828               0.00323038               0.998884               
0.00305839               0.00502462               0.00335856               0.998961               
0.00352594               0.00522009               0.00315465               0.998627               
0.00331571               0.00514083               0.00309161               0.999031               
0.00351369               0.00517593               0.00304234               0.998944               
0.00303454               0.00500489               0.00298322               0.998838               
0.00333358               0.00527701               0.00284922               0.999619               
0.00310729               0.00501723               0.00315327               0.998715               
0.00282121               0.00478789               0.00327537               0.999558               
0.00126107               0.00389635               0.00352428               1               
0.00157855               0.00398884               0.00326215               1               
0.00128932               0.00390876               0.00337088               0.998734               
0.00365117               0.00536266               0.00306873               0.998344               
0.00319871               0.00501933               0.00276541               0.999447               
0.00324277               0.00494676               0.00310589               0.999213               
0.00326152               0.0051186               0.00316536               0.999621               
0.00351982               0.00530921               0.00372374               0.999194               
0.00284539               0.0048802               0.00333307               0.999355               
0.00362516               0.00518651               0.00337003               0.998873               
0.0035994               0.00539242               0.00335653               0.998962               
