0.00144147               0.00407148               0.00335201               1               
0.00172922               0.00430417               0.00332754               1               
0.00174132               0.00430935               0.00334599               1               
0.0014652               0.00420195               0.00351798               1               
0.0014073               0.00416136               0.00360056               1               
0.00139195               0.00415126               0.003331               1               
0.00150881               0.00427199               0.00342077               1               
0.00147204               0.0041919               0.00331484               1               
0.00148579               0.00422577               0.00343582               1               
0.00138197               0.0042197               0.00343978               1               
0.00143637               0.00423764               0.00353084               1               
0.00139               0.00421491               0.00345355               1               
0.00140819               0.00422457               0.003232               1               
0.00158299               0.00424626               0.00320188               1               
0.00162169               0.00436401               0.00363758               1               
0.00136507               0.00410096               0.00349981               1               
0.00148093               0.00427447               0.00370347               1               
0.0016824               0.00428953               0.0033893               1               
0.00165185               0.00424364               0.00348521               1               
0.00156552               0.00418486               0.00336245               1               
0.00191085               0.00436484               0.00320666               1               
0.00144885               0.00407227               0.00338322               1               
0.00154565               0.00416442               0.00332589               1               
0.0017079               0.00418461               0.00292627               0.999996               
0.00156739               0.00415116               0.00317047               0.999954               
0.00207161               0.00437735               0.00324426               0.999997               
0.00196977               0.00433029               0.00280151               1               
0.00229411               0.00451744               0.00306284               0.999873               
0.00223334               0.00448772               0.00354524               0.999527               
0.00201292               0.00428383               0.00363583               0.998461               
0.00228019               0.00441599               0.00293113               1               
0.00233249               0.00448652               0.00365503               1               
0.00224644               0.00449737               0.00291338               0.999994               
0.00185253               0.00427399               0.00311387               0.999999               
0.00222913               0.00447608               0.00296052               0.999999               
0.00170785               0.00419791               0.00287554               0.999999               
0.0020008               0.0043623               0.0032371               0.999997               
0.00180672               0.00422481               0.00297702               0.999997               
0.00153926               0.00412757               0.00338426               0.999997               
0.00146263               0.0041035               0.00354114               0.999997               
