0.00149893               0.00414456               0.00356124               0.999999               
0.00160278               0.00416929               0.00320425               0.999999               
0.00190477               0.00435686               0.00328333               0.999999               
0.00148927               0.00420842               0.00329746               0.999999               
0.00159649               0.00431166               0.00379875               0.999999               
0.00145498               0.0041964               0.00366046               1               
0.00128013               0.00414301               0.0035061               1               
0.00124135               0.00413               0.00361921               1               
0.00142897               0.00420012               0.00359904               1               
0.00126566               0.00414974               0.00367174               1               
0.00136279               0.00415727               0.00343096               1               
0.00153652               0.00427486               0.00373605               1               
0.001292               0.00409287               0.00372374               1               
0.00128927               0.00413786               0.00361248               1               
0.00156977               0.00421524               0.00333804               1               
0.00156916               0.00425563               0.00339311               1               
0.00164761               0.0043026               0.00369803               1               
0.00154788               0.00426671               0.00334665               1               
0.0016328               0.00418706               0.0032719               1               
0.00173989               0.00425325               0.00324562               1               
0.00153357               0.00423009               0.00402648               1               
0.00148579               0.00407378               0.00359658               1               
0.00138506               0.00406144               0.00327379               1               
0.00118903               0.00397721               0.00326548               1               
0.00150247               0.00413868               0.00340464               1               
0.0014656               0.00412865               0.00323187               0.99986               
0.00172639               0.00425297               0.00362341               0.999654               
0.00192198               0.00431507               0.00312638               0.999177               
0.00202303               0.00431121               0.00341532               0.999711               
0.0021905               0.00442818               0.00366681               0.998009               
0.00215289               0.00426324               0.00376996               0.997799               
0.00208913               0.0043105               0.00322679               0.998623               
0.00184772               0.00421511               0.00281718               0.999768               
0.00176892               0.0042284               0.00312009               0.999935               
0.00195102               0.00432291               0.00274567               1               
0.00179977               0.00424435               0.00299162               0.99995               
0.00163688               0.00417324               0.00335409               0.999972               
0.00181332               0.00420221               0.00283634               0.999995               
0.00158736               0.00416932               0.00325662               0.999995               
0.00173923               0.00423598               0.00355922               0.999995               
