0.00336437               0.00504884               0.00299535               0.999207               
0.00335371               0.00506286               0.00334804               0.999147               
0.00341555               0.00512472               0.00331963               0.999008               
0.00300562               0.00496583               0.0035451               0.999058               
0.00353501               0.00515844               0.00341879               0.999259               
0.0029287               0.00480912               0.00352666               0.999035               
0.00324982               0.00508572               0.00340523               0.999107               
0.00294277               0.00482351               0.00301828               0.999647               
0.00311325               0.00491694               0.00292007               0.999579               
0.00150278               0.00400563               0.0029731               0.99904               
0.00146786               0.0039662               0.00303679               0.998238               
0.0011547               0.00387597               0.00315017               0.999033               
0.00358278               0.00522684               0.00294859               0.998566               
0.00332265               0.00511424               0.00326503               0.999606               
0.00265086               0.00472054               0.00278355               0.999871               
0.00363633               0.00533655               0.00362271               0.998456               
0.00302885               0.00489251               0.00292203               0.999233               
0.00327604               0.00505899               0.00344125               0.999315               
0.00281523               0.00471899               0.00325842               0.999154               
0.0035711               0.0053419               0.00312779               0.998766               
0.00321062               0.00510731               0.00321231               0.998892               
0.00281238               0.00478413               0.00355995               0.999773               
0.00371976               0.00531206               0.00335878               0.999025               
0.0032055               0.00500424               0.00323542               0.999469               
0.00349604               0.00514955               0.00323157               0.999253               
0.00256919               0.00470136               0.00323951               0.999041               
0.00320179               0.00503973               0.00361925               0.999484               
0.00304429               0.00494685               0.0029838               0.99918               
0.00295395               0.00476549               0.00332874               0.999477               
0.00132524               0.00395434               0.00313869               1               
0.0013486               0.00391006               0.00281542               0.999948               
0.00120599               0.00386497               0.00396159               0.99996               
0.00323733               0.00516315               0.00289249               0.998363               
0.00304192               0.00493557               0.00298875               0.999373               
0.00333942               0.00526794               0.00338266               0.999001               
0.00345259               0.00515704               0.00324487               0.998849               
0.00356908               0.00532757               0.0031785               0.998683               
0.0028345               0.00479451               0.0036111               0.99941               
0.00339603               0.00513511               0.00297727               0.998762               
0.00317207               0.00494103               0.00341958               0.999242               
