0.0014414               0.00409263               0.00359877               0.999999               
0.001584               0.00413113               0.00297388               0.999999               
0.0015476               0.00414233               0.00312119               1               
0.00176743               0.00432512               0.003144               1               
0.00147895               0.00416841               0.0032999               1               
0.00162309               0.0043322               0.00346597               1               
0.00170764               0.00428065               0.00313481               1               
0.0015581               0.00427751               0.003645               1               
0.00128185               0.00408581               0.00336617               1               
0.00124755               0.00417142               0.00354254               1               
0.00151182               0.00428654               0.00364587               1               
0.0015651               0.00427315               0.00339377               1               
0.00172312               0.00436091               0.00304983               1               
0.00155063               0.00431376               0.00338123               1               
0.00152123               0.0042717               0.00334968               1               
0.00130678               0.00410683               0.00378473               1               
0.00130705               0.00416843               0.00378236               1               
0.00125766               0.00409227               0.003936               1               
0.0013388               0.00410884               0.00390172               1               
0.00124449               0.00406409               0.00391698               1               
0.00163262               0.00421703               0.00331487               1               
0.00187704               0.00428976               0.00314947               1               
0.00133028               0.00404364               0.0033282               1               
0.00151804               0.00409824               0.00350296               1               
0.00104703               0.00392213               0.00361643               0.999976               
0.00153909               0.00412455               0.00324375               0.999994               
0.00173807               0.0042288               0.00314635               0.999999               
0.00188922               0.00424381               0.00288693               0.999973               
0.00191443               0.00426607               0.00303766               0.999794               
0.00190374               0.00427032               0.00368724               0.999619               
0.00205314               0.00432832               0.00327851               0.999544               
0.00210603               0.00432112               0.00354888               0.999397               
0.00178609               0.00420884               0.00284169               0.99959               
0.00204552               0.00434326               0.00271744               0.999788               
0.00208491               0.0044456               0.00290733               0.999925               
0.00212951               0.00445789               0.00275893               0.999941               
0.00146461               0.00411279               0.00373045               0.999991               
0.00159524               0.00411651               0.00279043               0.999995               
0.00187011               0.00428304               0.00335604               1               
0.00204061               0.00442876               0.00328222               1               
