0.199893               0.559033               0.0115169               0.1672               
0.00559275               0.00691465               0.00292602               0.986864               
0.00272885               0.00487994               0.00304841               1               
0.00219235               0.00455582               0.00269589               0.999997               
0.00165554               0.00422636               0.00311563               0.999997               
0.00145703               0.00418391               0.00350065               0.999999               
0.00133188               0.00417829               0.00403078               0.999999               
0.00118406               0.0041068               0.00390449               0.999999               
0.00125722               0.0041448               0.00403547               0.999999               
0.00126976               0.00413703               0.00397875               0.999999               
0.00128949               0.0041214               0.00415299               1               
0.00121291               0.00410454               0.00360873               1               
0.00120771               0.00421728               0.00423936               1               
0.00121368               0.00414431               0.00380231               1               
0.00126185               0.00417732               0.00390839               1               
0.00122409               0.00410685               0.00395217               1               
0.00122872               0.0041348               0.00394832               1               
0.00136826               0.00414532               0.00401512               1               
0.00150259               0.00417847               0.00375878               1               
0.00140611               0.00413559               0.00376753               1               
