0.0131988               0.0147935               0.00324358               0.979015               
0.0147295               0.0142151               0.00711835               0.992969               
0.00390118               0.00555733               0.00304234               0.999583               
0.00398738               0.00554571               0.00347798               0.999116               
0.00302741               0.00486605               0.00297248               0.999219               
0.00318672               0.00511036               0.00339669               0.999362               
0.00331282               0.00510847               0.00306988               0.998972               
0.00274751               0.00469467               0.00320653               0.999872               
0.00292891               0.00487364               0.00296144               0.998999               
0.00138993               0.00388077               0.00311168               0.999142               
0.00144224               0.0039318               0.00289547               0.998781               
0.00124525               0.00387916               0.00341847               0.998817               
0.00296291               0.00490432               0.00339109               0.999578               
0.00316746               0.00503373               0.00306915               0.999629               
0.00347337               0.00522425               0.00296455               0.998828               
0.00312192               0.00492312               0.00312457               0.99974               
0.00304765               0.00497854               0.00335351               0.998762               
0.00289275               0.00476111               0.00325528               0.998788               
0.00298512               0.00487248               0.00345804               0.999104               
0.00340057               0.00521268               0.00340538               0.998913               
