0.260293               0.684397               0.00937503               0.131206               
0.00391769               0.00560819               0.0026673               0.994423               
0.00248399               0.00470234               0.00321429               0.999818               
0.00159005               0.00425513               0.00329959               0.999997               
0.00160568               0.00425033               0.00330202               0.999999               
0.00132746               0.00419652               0.00392497               0.999999               
0.00130005               0.00418341               0.00371325               0.999999               
0.00126412               0.00410528               0.00392188               0.999999               
0.0011964               0.00407197               0.00338888               0.999999               
0.00118232               0.00412582               0.00350991               1               
0.00143229               0.0042265               0.0034715               1               
0.00131508               0.00414518               0.00337401               1               
0.0013246               0.00417042               0.00349136               1               
0.00127559               0.00413145               0.00358499               1               
0.00148003               0.0041916               0.00328133               1               
0.00154739               0.00425445               0.00359543               1               
0.00168974               0.0043011               0.00343943               1               
0.00159633               0.00421596               0.00367838               1               
0.00133858               0.00407702               0.00369953               1               
0.00144394               0.00411761               0.00329062               1               
