0.0124744               0.0117515               0.00573054               0.990267               
0.0279812               0.0264128               0.0048166               0.98791               
0.00333046               0.00522171               0.00285955               0.999269               
0.0040118               0.00558114               0.00340534               0.998359               
0.00304227               0.00494415               0.00320263               0.999528               
0.00311865               0.00501666               0.00344317               0.995436               
0.00345253               0.00510331               0.00372641               0.9992               
0.00302214               0.00489911               0.00313355               0.998963               
0.00281806               0.00483798               0.00302228               0.999446               
0.00152695               0.00387822               0.00307113               1               
0.00132037               0.00393569               0.00361655               0.99896               
0.00117749               0.00385431               0.00366756               0.998702               
0.00380525               0.00548538               0.00329524               0.998604               
0.00330034               0.00503972               0.00312571               0.99941               
0.00314165               0.00503979               0.00375407               0.998934               
0.00328289               0.00512105               0.00320468               0.999276               
0.00351215               0.00524885               0.00286118               0.999153               
0.00287339               0.00484813               0.00333846               0.99935               
0.00349795               0.00525824               0.00354891               0.998654               
0.00355975               0.00523207               0.00323093               0.998924               
