4.21418e-001	3.57991e-001	
5.23716e-001	2.81694e-001	
2.16918e-001	5.43227e-001	
8.30926e-001	9.10292e-002	
3.65619e-006	9.98501e-001	
3.86310e-001	3.84976e-001	
1.51691e-001	6.19540e-001	
9.08753e-001	4.94437e-002	
9.60369e-001	2.10648e-002	
8.95137e-001	5.64975e-002	
7.86395e-001	1.15851e-001	
3.40812e-001	4.23524e-001	
9.88295e-001	7.40123e-003	
6.59739e-001	1.92381e-001	
6.61485e-002	7.50839e-001	
5.88857e-001	2.38811e-001	
7.45862e-004	9.75546e-001	
5.56297e-001	2.59549e-001	
2.18254e-003	9.56297e-001	
5.97556e-001	2.31935e-001	
3.73978e-001	3.94829e-001	
9.99999e-001	1.02293e-006	
1.96541e-001	5.66210e-001	
4.48677e-001	3.35774e-001	
6.32127e-001	2.12332e-001	
4.80592e-001	3.13024e-001	
8.47891e-001	8.36060e-002	
2.19658e-002	8.58418e-001	
1.29329e-001	6.48957e-001	
5.42208e-001	2.68923e-001	
4.96262e-001	3.02533e-001	
4.08838e-001	3.66746e-001	
2.79414e-001	4.79516e-001	
1.59607e-001	6.08524e-001	
8.84383e-001	6.21614e-002	
1.83760e-001	5.79317e-001	
8.07118e-002	7.24647e-001	
3.97820e-001	3.76233e-001	
2.54360e-001	5.04254e-001	
1.26041e-002	8.93547e-001	
7.27109e-002	7.38253e-001	
2.26419e-001	5.33423e-001	
5.23975e-002	7.79409e-001	
9.51536e-001	2.61366e-002	
4.70716e-001	3.19338e-001	
3.19478e-001	4.42826e-001	
2.98553e-001	4.63055e-001	
2.44716e-001	5.13441e-001	
4.34982e-001	3.46903e-001	
1.21394e-001	6.59584e-001	
2.65688e-001	4.92433e-001	
3.07707e-001	4.52513e-001	
8.17077e-001	9.89328e-002	
6.49076e-001	1.99499e-001	
2.05022e-001	5.56432e-001	
7.68718e-001	1.27131e-001	
2.36631e-001	5.21618e-001	
1.35598e-001	6.41174e-001	
9.61008e-002	6.98460e-001	
6.08880e-001	2.24758e-001	
3.62897e-001	4.03355e-001	
4.14667e-002	8.04140e-001	
4.61341e-001	3.27042e-001	
4.74314e-002	7.90238e-001	
6.75014e-001	1.82385e-001	
7.02633e-001	1.67437e-001	
5.64794e-001	2.54840e-001	
7.35358e-001	1.45682e-001	
4.48384e-003	9.40178e-001	
1.77715e-001	5.86566e-001	
1.42418e-001	6.31423e-001	
8.00149e-001	1.09859e-001	
2.87789e-001	4.71527e-001	
3.29364e-001	4.32871e-001	
1.04009e-001	6.85857e-001	
8.71733e-002	7.12881e-001	
2.53504e-002	8.47905e-001	
5.90764e-002	7.65627e-001	
7.59550e-001	1.32754e-001	
1.65283e-002	8.77710e-001	
6.57114e-003	9.23192e-001	
1.02309e-002	9.03559e-001	
6.90670e-001	1.74061e-001	
5.76770e-001	2.45589e-001	
6.19138e-001	2.18147e-001	
9.77223e-001	1.25710e-002	
1.12593e-001	6.72724e-001	
7.45913e-001	1.39492e-001	
1.68225e-001	5.98504e-001	
3.52545e-002	8.19550e-001	
3.49981e-001	4.15743e-001	
7.13381e-001	1.58937e-001	
5.06998e-001	2.93954e-001	
9.27140e-001	3.91679e-002	
9.37512e-001	3.35293e-002	
5.33074e-001	2.75637e-001	
7.24338e-001	1.52692e-001	
3.01466e-002	8.34426e-001	
8.72956e-001	6.77083e-002	
8.64237e-001	7.38414e-002	
