1.56560e-001	6.08918e-001	
8.17961e-001	9.81082e-002	
5.07971e-002	7.80387e-001	
1.59641e-002	8.81799e-001	
1.88341e-002	8.66220e-001	
8.32258e-001	9.35946e-002	
4.28692e-002	8.04607e-001	
3.18490e-001	4.37175e-001	
5.26879e-001	2.77968e-001	
2.27382e-001	5.25195e-001	
4.33390e-001	3.43247e-001	
9.22971e-001	4.09536e-002	
6.70622e-001	1.83696e-001	
8.45364e-001	8.28751e-002	
1.12830e-003	9.71060e-001	
2.60449e-001	4.93528e-001	
4.89136e-001	3.02918e-001	
7.00431e-002	7.38977e-001	
9.02556e-001	5.25939e-002	
1.46934e-001	6.20095e-001	
7.15128e-001	1.58412e-001	
7.58180e-001	1.32730e-001	
3.61734e-001	4.02697e-001	
8.57384e-002	7.13423e-001	
7.68247e-001	1.26374e-001	
7.87199e-001	1.15024e-001	
7.76240e-001	1.20975e-001	
5.16166e-001	2.85094e-001	
2.08011e-001	5.47970e-001	
5.51552e-001	2.61289e-001	
5.93917e-001	2.34761e-001	
9.48521e-001	2.77406e-002	
6.07856e-001	2.22711e-001	
4.73960e-001	3.13770e-001	
1.65636e-001	6.00052e-001	
5.64992e-001	2.51645e-001	
4.08719e-004	9.91289e-001	
2.37277e-001	5.14916e-001	
5.36761e-001	2.72631e-001	
4.15009e-001	3.57760e-001	
3.50255e-001	4.11363e-001	
4.04144e-001	3.66101e-001	
3.31752e-001	4.28975e-001	
9.98143e-001	2.50159e-003	
4.46092e-001	3.35102e-001	
5.82490e-001	2.42164e-001	
6.31397e-001	2.08256e-001	
3.01454e-001	4.53361e-001	
6.42686e-001	1.99979e-001	
8.02595e-001	1.05475e-001	
2.84243e-001	4.75365e-001	
5.02788e-001	2.94181e-001	
1.28996e-001	6.49497e-001	
2.16205e-001	5.36330e-001	
1.83179e-001	5.78339e-001	
3.73927e-001	3.92250e-001	
1.74153e-001	5.92430e-001	
8.83976e-003	9.14661e-001	
1.18639e-001	6.59222e-001	
2.78223e-003	9.53082e-001	
1.12437e-001	6.70759e-001	
2.70614e-001	4.83520e-001	
1.40682e-001	6.30812e-001	
9.37476e-001	3.47559e-002	
8.57886e-001	7.48762e-002	
7.35220e-003	9.32830e-001	
7.77501e-002	7.25123e-001	
2.49215e-001	5.02875e-001	
1.99852e-001	5.61268e-001	
1.32913e-001	6.39374e-001	
4.64709e-002	7.88945e-001	
2.33150e-002	8.56123e-001	
3.84726e-001	3.83819e-001	
9.60533e-001	2.17671e-002	
9.12643e-001	4.73565e-002	
1.90208e-001	5.68788e-001	
2.68199e-002	8.41489e-001	
3.40536e-001	4.20590e-001	
6.72287e-002	7.50629e-001	
3.11346e-001	4.45320e-001	
6.19940e-001	2.15045e-001	
9.73686e-001	1.56060e-002	
9.85136e-001	9.26549e-003	
7.46182e-001	1.43217e-001	
8.87175e-001	6.10220e-002	
5.99202e-002	7.64127e-001	
6.58541e-001	1.90907e-001	
1.01056e-001	6.86179e-001	
7.25702e-001	1.49821e-001	
7.03775e-001	1.66055e-001	
8.70469e-001	6.96304e-002	
4.58822e-001	3.26986e-001	
3.93716e-001	3.74495e-001	
1.11871e-002	9.04348e-001	
9.43401e-002	7.06961e-001	
2.91245e-001	4.64416e-001	
3.23924e-002	8.23137e-001	
9.13624e-008	1.00904e+000	
6.87449e-001	1.73560e-001	
4.28943e-001	3.50019e-001	
