2.78287e-008	1.00002e+000	
4.14471e-001	7.30550e-001	
2.15037e-001	8.99221e-001	
5.60073e-001	5.76972e-001	
7.61319e-001	3.34205e-001	
3.37988e-001	8.00883e-001	
9.90569e-001	1.57931e-002	
7.79831e-001	3.09561e-001	
8.63856e-001	1.97362e-001	
9.09447e-001	1.33699e-001	
5.00000e-001	6.42504e-001	
3.85710e-001	7.57783e-001	
6.55992e-001	4.65915e-001	
8.49314e-001	2.16552e-001	
3.65329e-001	7.76429e-001	
4.24579e-001	7.19765e-001	
5.96950e-001	5.35639e-001	
2.78287e-008	1.00003e+000	
2.64916e-001	8.61398e-001	
9.39929e-001	8.92941e-002	
6.94548e-001	4.18906e-001	
1.00000e+000	8.54791e-006	
6.04543e-001	5.26396e-001	
5.24215e-001	6.17026e-001	
6.47003e-001	4.76280e-001	
6.21141e-001	5.07280e-001	
9.57957e-001	6.47450e-002	
3.98259e-001	7.45597e-001	
9.79392e-001	3.22072e-002	
6.32066e-001	4.95312e-001	
9.99999e-001	1.71414e-006	
3.06354e-001	8.27862e-001	
2.44404e-001	8.76970e-001	
5.76852e-001	5.57926e-001	
5.12258e-001	6.29566e-001	
4.65576e-001	6.78704e-001	
8.19083e-001	2.57255e-001	
5.67584e-001	5.69162e-001	
8.43372e-001	2.26693e-001	
5.50532e-001	5.87643e-001	
4.00777e-002	9.92789e-001	
7.54067e-001	3.43593e-001	
7.96566e-001	2.88018e-001	
7.71419e-001	3.22297e-001	
3.27996e-001	8.09184e-001	
6.76148e-001	4.41713e-001	
7.63321e-002	9.78705e-001	
2.89000e-001	8.42007e-001	
1.94288e-001	9.13287e-001	
7.27713e-001	3.77163e-001	
6.36175e-002	9.84112e-001	
5.85583e-001	5.48580e-001	
4.34300e-001	7.11422e-001	
8.98283e-001	1.49129e-001	
2.37350e-001	8.82327e-001	
6.12945e-001	5.16446e-001	
1.09966e-001	9.64797e-001	
4.43797e-001	7.01038e-001	
1.81310e-001	9.21612e-001	
4.55483e-001	6.89078e-001	
7.36987e-001	3.65214e-001	
3.54476e-001	7.87237e-001	
1.40389e-001	9.45876e-001	
8.35179e-001	2.36774e-001	
2.04328e-001	9.05552e-001	
3.01522e-001	8.32696e-001	
9.21128e-001	1.16151e-001	
1.51281e-001	9.39756e-001	
3.76410e-001	7.66975e-001	
8.11913e-001	2.67058e-001	
5.16796e-002	9.89119e-001	
6.85973e-001	4.30508e-001	
1.23521e-001	9.55774e-001	
9.21593e-002	9.71853e-001	
9.31928e-001	1.00409e-001	
2.56129e-001	8.68419e-001	
6.40297e-001	4.84904e-001	
6.67517e-001	4.52362e-001	
7.03154e-001	4.08414e-001	
9.70885e-001	4.48721e-002	
7.11182e-001	3.97941e-001	
4.87710e-001	6.55892e-001	
2.75266e-001	8.53009e-001	
7.88426e-001	2.99274e-001	
8.03931e-001	2.77780e-001	
9.50681e-001	7.41197e-002	
2.26511e-001	8.90426e-001	
7.46474e-001	3.53486e-001	
1.71299e-002	9.98557e-001	
1.63261e-001	9.33318e-001	
8.28942e-001	2.45219e-001	
8.55551e-001	2.07817e-001	
8.74543e-001	1.82190e-001	
7.17503e-001	3.89764e-001	
8.90893e-001	1.58196e-001	
8.81597e-001	1.71515e-001	
5.37872e-001	6.01534e-001	
9.65158e-001	5.31939e-002	
4.77988e-001	6.66503e-001	
3.19878e-001	8.16797e-001	
