4.09707e-002	7.98374e-001	
8.52555e-001	7.72347e-002	
7.88087e-001	1.12587e-001	
7.61780e-001	1.27671e-001	
7.39035e-001	1.40916e-001	
8.08483e-006	9.97264e-001	
5.76001e-001	2.41798e-001	
1.18217e-001	6.58173e-001	
4.08569e-001	3.61925e-001	
9.73907e-002	6.89375e-001	
1.32496e-002	8.85407e-001	
3.30958e-002	8.19119e-001	
5.41969e-002	7.68315e-001	
9.99823e-001	1.54908e-004	
6.98919e-001	1.64595e-001	
7.50833e-001	1.34075e-001	
4.62444e-004	9.78944e-001	
9.02607e-002	7.01828e-001	
4.89658e-001	3.01485e-001	
6.36706e-001	2.02632e-001	
9.42150e-001	2.98277e-002	
2.34005e-001	5.17404e-001	
1.62264e-001	5.98305e-001	
2.79600e-001	4.72712e-001	
1.40444e-001	6.26262e-001	
3.84357e-001	3.80925e-001	
1.73836e-001	5.83554e-001	
4.29580e-001	3.45246e-001	
5.01816e-001	2.92023e-001	
6.68679e-001	1.82690e-001	
5.92931e-001	2.30815e-001	
2.01749e-001	5.51763e-001	
9.11983e-001	4.59837e-002	
4.69107e-001	3.16365e-001	
8.40754e-001	8.32968e-002	
2.11290e-001	5.41357e-001	
1.05903e-001	6.75175e-001	
5.39696e-001	2.66059e-001	
1.18163e-002	9.03426e-001	
3.00181e-001	4.53201e-001	
1.92178e-001	5.62992e-001	
4.69498e-002	7.83718e-001	
7.08227e-001	1.58912e-001	
3.18538e-001	4.36367e-001	
8.69518e-001	6.77125e-002	
6.80975e-002	7.40501e-001	
8.79181e-001	6.26875e-002	
4.40301e-001	3.37576e-001	
9.54767e-001	2.31149e-002	
5.59969e-001	2.52670e-001	
3.28397e-001	4.27763e-001	
9.65710e-001	1.75535e-002	
2.44718e-001	5.06033e-001	
6.01394e-002	7.56244e-001	
8.01612e-001	1.05600e-001	
5.48695e-001	2.59789e-001	
3.97064e-001	3.71174e-001	
4.58442e-001	3.23845e-001	
1.50494e-001	6.13459e-001	
4.19083e-001	3.53760e-001	
1.77388e-002	8.68013e-001	
1.25208e-001	6.46976e-001	
8.07866e-002	7.16724e-001	
5.11737e-001	2.85405e-001	
8.12133e-001	9.95020e-002	
9.86830e-001	7.28194e-003	
2.88000e-001	4.63606e-001	
1.84048e-001	5.71455e-001	
4.78511e-001	3.09509e-001	
7.75745e-001	1.19880e-001	
2.29993e-001	5.21761e-001	
3.74620e-001	3.88224e-001	
6.81508e-001	1.75127e-001	
1.33514e-001	6.36020e-001	
9.34759e-001	3.36369e-002	
5.23561e-001	2.77316e-001	
7.25131e-001	1.48811e-001	
3.52487e-001	4.07425e-001	
3.62116e-001	3.99394e-001	
2.20151e-001	5.32239e-001	
2.57054e-001	4.94126e-001	
2.67699e-001	4.83852e-001	
6.22359e-001	2.11630e-001	
3.10632e-001	4.43762e-001	
9.77832e-001	1.13096e-002	
3.63119e-003	9.39992e-001	
3.37197e-001	4.20381e-001	
6.11356e-001	2.18630e-001	
1.53118e-003	9.61081e-001	
1.11652e-001	6.66127e-001	
8.26656e-001	9.11077e-002	
7.34500e-002	7.29501e-001	
2.34749e-002	8.46961e-001	
6.94364e-003	9.17721e-001	
9.20377e-001	4.08332e-002	
6.53312e-001	1.92237e-001	
3.11278e-002	8.36249e-001	
6.04549e-001	2.22955e-001	
8.92988e-001	5.55863e-002	
4.50550e-001	3.29269e-001	
