0.00124243               0.00403471               0.00361672               1               
0.00128154               0.00400087               0.00373966               1               
0.00124832               0.00400806               0.00389092               1               
0.00169452               0.00420841               0.00317842               0.999995               
0.00197542               0.00435776               0.00291509               0.999993               
0.00207911               0.0044053               0.00295466               1               
0.00203691               0.00440793               0.00274504               0.999999               
0.00201524               0.00434647               0.00296717               0.999999               
0.00221995               0.00441358               0.00327756               0.999826               
0.00170642               0.00413399               0.00294985               0.999248               
0.00171453               0.00414147               0.00327513               0.998804               
0.00175598               0.00413781               0.00359432               0.999996               
0.00174239               0.00417837               0.00368084               0.999143               
0.00199721               0.00436442               0.00345954               0.999882               
0.00206407               0.00446125               0.00319022               0.999994               
0.00208889               0.0044175               0.00297258               0.999994               
0.00190168               0.00431328               0.00309905               0.999997               
0.00183038               0.00432168               0.00324473               0.999995               
0.00183495               0.00430995               0.00343976               0.999996               
0.00158478               0.00414382               0.00334995               0.999999               
