0.00352311               0.00521838               0.00284355               0.999343               
0.00339392               0.00507295               0.00314257               0.999734               
0.00336249               0.00515149               0.00317533               0.998662               
0.00312106               0.00499271               0.00323077               0.998945               
0.00333037               0.00499357               0.00333076               0.998961               
0.00306054               0.00494072               0.00352194               0.999692               
0.00301575               0.00492601               0.00336678               0.998542               
0.00302729               0.0048602               0.00293706               0.999189               
0.00310524               0.004889               0.00334891               0.999562               
0.00145419               0.00405803               0.00331909               0.999351               
0.00155252               0.00396312               0.00305963               0.998221               
0.00133284               0.00394867               0.00354505               0.999699               
0.00357565               0.00523381               0.003448               0.998994               
0.00358639               0.00536172               0.0030321               0.99854               
0.00297921               0.00480485               0.00296907               0.999806               
0.00298972               0.00495395               0.00338283               0.999031               
0.00340374               0.00522223               0.00337418               0.999754               
0.0032948               0.00512531               0.00281663               0.998712               
0.00398138               0.00549255               0.00342546               0.998559               
0.00326827               0.00509293               0.00328741               0.999258               
