0.00187243               0.00429669               0.00306989               1               
0.00187352               0.00429248               0.00298639               1               
0.00195634               0.0043026               0.00270541               1               
0.0016484               0.00418648               0.00335389               1               
0.00128541               0.00404352               0.0034102               0.999993               
0.001597               0.00414348               0.00259693               0.999883               
0.00171665               0.00425354               0.00386467               0.999994               
0.00185397               0.00425613               0.00374874               1               
0.00193753               0.0043192               0.00351036               0.999714               
0.00216555               0.00436613               0.00328578               0.999388               
0.00219561               0.00437156               0.00320203               0.998346               
0.00217367               0.00436235               0.00300186               0.998527               
0.00197506               0.0042968               0.00310457               1               
0.00219147               0.0044742               0.00286358               1               
0.00187954               0.00434466               0.00303669               1               
0.00156542               0.00419441               0.00365615               0.999978               
0.00190349               0.00430204               0.00284282               0.999995               
0.00172399               0.00420374               0.00289522               0.999999               
0.00159832               0.0041585               0.00328415               0.999999               
0.00141729               0.00405039               0.00347868               0.999999               
